corruption,n_refreshes,r,a,x,acc,n
brightness/s5,288,0.6815890073776245,0.999,6.906754778648553,0.6875,32
brightness/s5,289,0.6558662056922913,0.999,6.906754778648553,0.6875,32
brightness/s5,290,0.8025951981544495,0.999,6.906754778648553,0.8125,32
brightness/s5,291,0.7973496913909912,0.999,6.906754778648553,0.71875,32
brightness/s5,292,0.7618040442466736,0.999,6.906754778648553,0.6875,32
brightness/s5,293,0.8481495380401611,0.999,6.906754778648553,0.8125,32
brightness/s5,294,0.7842220067977905,0.999,6.906754778648553,0.78125,32
brightness/s5,295,0.7957792282104492,0.999,6.906754778648553,0.71875,32
brightness/s5,296,0.693338930606842,0.999,6.906754778648553,0.65625,32
brightness/s5,297,0.7170329689979553,0.999,6.906754778648553,0.53125,32
brightness/s5,298,0.8004449605941772,0.999,6.906754778648553,0.71875,32
brightness/s5,299,0.7569375038146973,0.999,6.906754778648553,0.6875,32
brightness/s5,300,0.7620887160301208,0.999,6.906754778648553,0.6875,32
brightness/s5,301,0.7627999186515808,0.999,6.906754778648553,0.8125,32
brightness/s5,302,0.6835413575172424,0.999,6.906754778648553,0.65625,32
brightness/s5,303,0.8345168828964233,0.999,6.906754778648553,0.78125,32
brightness/s5,304,0.7803493738174438,0.999,6.906754778648553,0.6875,32
brightness/s5,305,0.7355231046676636,0.999,6.906754778648553,0.625,32
brightness/s5,306,0.6764551401138306,0.999,6.906754778648553,0.6875,32
brightness/s5,307,0.8145353198051453,0.999,6.906754778648553,0.8125,32
brightness/s5,308,0.7723889946937561,0.999,6.906754778648553,0.78125,32
brightness/s5,309,0.8157550096511841,0.999,6.906754778648553,0.71875,32
brightness/s5,310,0.7454332113265991,0.999,6.906754778648553,0.75,32
brightness/s5,311,0.7561969757080078,0.999,6.906754778648553,0.6875,32
brightness/s5,312,0.7581251263618469,0.999,6.906754778648553,0.6875,32
brightness/s5,313,0.813838541507721,0.999,6.906754778648553,0.71875,32
brightness/s5,314,0.7415903806686401,0.999,6.906754778648553,0.625,32
brightness/s5,315,0.7260318398475647,0.999,6.906754778648553,0.75,32
brightness/s5,316,0.7939215302467346,0.999,6.906754778648553,0.75,32
brightness/s5,317,0.7538110017776489,0.999,6.906754778648553,0.6875,32
brightness/s5,318,0.7985438108444214,0.999,6.906754778648553,0.8125,32
brightness/s5,319,0.7706249356269836,0.999,6.906754778648553,0.71875,32
brightness/s5,320,0.7749342918395996,0.999,6.906754778648553,0.625,32
brightness/s5,321,0.7390295267105103,0.999,6.906754778648553,0.625,32
brightness/s5,322,0.7983531355857849,0.999,6.906754778648553,0.8125,32
brightness/s5,323,0.8315597772598267,0.999,6.906754778648553,0.75,32
brightness/s5,324,0.7855615615844727,0.999,6.906754778648553,0.65625,32
brightness/s5,325,0.7091395258903503,0.999,6.906754778648553,0.625,32
brightness/s5,326,0.8068172931671143,0.999,6.906754778648553,0.71875,32
brightness/s5,327,0.8503637313842773,0.999,6.906754778648553,0.78125,32
brightness/s5,328,0.8988943696022034,0.999,6.906754778648553,0.9375,32
brightness/s5,329,0.6548366546630859,0.999,6.906754778648553,0.71875,32
brightness/s5,330,0.7513742446899414,0.999,6.906754778648553,0.6875,32
brightness/s5,331,0.7444189786911011,0.999,6.906754778648553,0.71875,32
brightness/s5,332,0.759838342666626,0.999,6.906754778648553,0.65625,32
brightness/s5,333,0.7539132833480835,0.999,6.906754778648553,0.6875,32
brightness/s5,334,0.8305212259292603,0.999,6.906754778648553,0.84375,32
brightness/s5,335,0.889765202999115,0.999,6.906754778648553,0.84375,32
brightness/s5,336,0.764573335647583,0.999,6.906754778648553,0.6875,32
brightness/s5,337,0.6871482133865356,0.999,6.906754778648553,0.71875,32
brightness/s5,338,0.8180832266807556,0.999,6.906754778648553,0.75,32
brightness/s5,339,0.8397223353385925,0.999,6.906754778648553,0.6875,32
brightness/s5,340,0.8020820617675781,0.999,6.906754778648553,0.59375,32
brightness/s5,341,0.7277033925056458,0.999,6.906754778648553,0.65625,32
brightness/s5,342,0.8293883800506592,0.999,6.906754778648553,0.6875,32
brightness/s5,343,0.7009212970733643,0.999,6.906754778648553,0.65625,32
brightness/s5,344,0.7816036343574524,0.999,6.906754778648553,0.6875,32
brightness/s5,345,0.8158657550811768,0.999,6.906754778648553,0.78125,32
brightness/s5,346,0.7569438219070435,0.999,6.906754778648553,0.8125,32
brightness/s5,347,0.7849136590957642,0.999,6.906754778648553,0.625,32
brightness/s5,348,0.7716450691223145,0.999,6.906754778648553,0.71875,32
brightness/s5,349,0.7602072954177856,0.999,6.906754778648553,0.6875,32
brightness/s5,350,0.7891769409179688,0.999,6.906754778648553,0.59375,32
brightness/s5,351,0.7237721681594849,0.999,6.906754778648553,0.53125,32
brightness/s5,352,0.7119050025939941,0.999,6.906754778648553,0.625,32
brightness/s5,353,0.6891746520996094,0.999,6.906754778648553,0.71875,32
brightness/s5,354,0.7320655584335327,0.999,6.906754778648553,0.75,32
brightness/s5,355,0.7577089071273804,0.999,6.906754778648553,0.6875,32
brightness/s5,356,0.8083431720733643,0.999,6.906754778648553,0.90625,32
brightness/s5,357,0.8076509237289429,0.999,6.906754778648553,0.65625,32
brightness/s5,358,0.7367744445800781,0.999,6.906754778648553,0.625,32
brightness/s5,359,0.769671618938446,0.999,6.906754778648553,0.71875,32
brightness/s5,360,0.7543233036994934,0.999,6.906754778648553,0.75,32
brightness/s5,361,0.797937273979187,0.999,6.906754778648553,0.78125,32
